ScenarioName	anim.ks	DO NOT EDIT
ほむらちゃんの前では取り出すことすらできなかったチラシ。	
ポップで楽しげなデザインが、今は気持ちを余計に落ち込ませます。	
「にゃー……」	
「エイミー。今までどこにいたの？」	
とことこ近付いて足に体をこすりつけてくる体を抱き上げ、ぽふっと顔をうずめます。	
「お日さまのにおいがするね」	
「にゃあ」	
ぽんと頭に乗せられた前足は、爪を出すことなくそのままで。	
まるで慰められているみたい。	
「ありがとう、エイミー」	
「にゃー」	「喵ー」
泣きたい気持ちが収まるまで、そのままでいたけれど。	
エイミーは最後まで、爪を立ててはきませんでした。	
「どうしたのさ、まどか。今日はほむらに声かけなかったじゃん」	
「ようやくあいつの危険さをわかってくれたかな。さやかちゃんは安心だよ、うんうん」	
「…………」	「…………」
「そ、そういや連絡先交換したんだよな。それでたくさん話したから学校ではいいってか？」	
「変なメールとか送られてやしないよね？　あいつのヌード写真とか」	
「なんでヌードなんだよ」	
「あるいは見えそうで見えない際どい服とか。あ、そっちのがあいつっぽい！！」	
「どんな服だよ、そりゃあ」	
「…………」	「…………」
「あーと、ほむらさ、今日いつもと様子ちがったよな。どの休み時間も教室にいなかったぜ」	
「トイレが近かったんじゃない？」	
「わたしのこと避けてるんだよ……」	
「お、やっとしゃべった」	
「まだ気にしてたんだ。避けてたら連絡先交換しないっしょ」	
「ちがうの。あの後エイミーのところでほむらちゃんと会って……話しかけたのに、電話するフリして逃げられて……」	
「それで元気なかったのか」	
「気に病む必要ないよ。あいつの考えてることなんか誰にもわからないんだし、気にするだけ損だよ損」	
「でも……ショックで……」	
「ラーメン食いに行くか？」	
「なんでラーメン」	
「うまいもん食ったら元気出るだろ？」	
「それならせめてケーキとかクレープとかさぁ……女子中学生がいきなりラーメンて、男子じゃないんだからさぁ……」	
「ごちゃごちゃうるさいな。さやかは連れていかねーから」	
「ごめん杏子ちゃん。わたし、今日もエイミーのとこに行こうかなって……」	
「そっか、じゃあ今度な。あたしオススメの店に連れてってやるよ。すんげえうまいんだぞ」	
「……あたしも行きたいなー、なんて」	
「さやかはケーキ食ってろ」	
「はぁ？　冷たくない？」	
「さっき文句言ったやつに優しくする義理はないよ」	
「あのくらいで根に持つとか小さいんじゃないの？」	
「あ？　やるか？」	
「上等よ。表に出なさいよ」	
「ああとじゃあわたし帰るね！　バイバーイ！！」	
「さすがに今日はいないか……」	
エイミーのねぐらにたどり着くなり、真っ先に探してしまったあの子の姿。	
昨日の今日でいるはずもないのにね。	
下手したら、もう二度と来ないかも。	
「……エイミー」	
つんと痛くなる鼻の奥。	
ぐっとこらえて呼んだ声に返事はなくて。	
「エイミー？」	
…………。	
「エイミー」	
…………。	
「今日はいないんだ……」	
珍しいかも。	
大抵エイミーはこの時間にここでくつろいでいるんだけど。	
「エイミーにだって用事の一つや二つあるよね」	
明日また来よう。きっと会えるよね。	
その期待は翌日も、そのまた翌日も叶いませんでした。	
「今日で四日目……」	
エイミーはまだいません。	
「こんなに留守にするなんて、さすがにおかしいよ」	
まさか事故に遭ったとか？　それとも悪い人に連れ去られてしまったとか。	
テレビで時折目にする痛ましいニュース。	
もしもエイミーが巻き込まれたのだとしたら……。	
「そんなのやだよ……エイミー……」	
傍の茂み。塀と塀の間。覗いてみてもエイミーは見つかりません。	
「どうしよう、どこ探せばいいの……！？」	
「なにかあったの、まどか」	
「ほむらちゃん！？」	
エイミーと同じく、ここにずっと姿を見せなかったのに。	
学校ではわたしを避け続けているのに。	
こんなタイミングで現れるなんてずるいよ。	
「大変なの！　エイミーがいないの！！」	
「野良猫なのだから、毎日いるとは限らないでしょう？」	
「もう四日もいないんだよ？　今までこんなことなかったのに……！！」	
「落ち着いて。大丈夫」	
肩に置かれた手が、まっすぐに見つめてくる瞳が、パニックに陥りかけていたわたしの心を静めていきます。	
「心配しなくていい。ここ最近ネコが撥ねられたという話は聞かないし、保健所が捕まえに来た話もない」	
「どうしてそう言い切れるの？」	
「ツテがあるのよ。情報を拾ってきては教えてくれるの。こちらの指示なしに勝手に動き回るのが難点だけど」	
自分の左耳、そこに着けたイヤーカフスを指でなぞりながら、沈鬱な表情をするほむらちゃん。	
そのツテとやらに、相当困らされているのかな。	
イヤーカフスに吊るされた宝石が指の動きに合わせて揺れて、きらきらと夕日を照り返します。	
その宝石を見つめていると、なんでだろう、とても欲しくなる。	
わたしの大事なものが、その石の中に封じられているような錯覚を覚え、心がざわざわと騒ぎ出すのです。	
イヤだな、こんなの。	
なんだか自分が、ひどく卑しい人間のように思えるよ。	
「そのツテでエイミーの居場所がわかったりはしない……？」	
「難しいわね。エイミーを捜させること自体は大した問題ではないのだけど、見つけた途端に食べられてしまいそうで……」	
「え！？　そのツテの人、エイミー食べちゃうの！？」	
「いえ、ツテが」	
「食べられちゃうの！？」	
どういうこと？　そんなに小さい人なの？	
でもネコに食べられるくらい小さい人って小人さんだよ、ファンタジーだよ。	
じゃあ人ではないってこと？　なんだろ……超小型ロボットとか？	
「ほむらちゃんって発明とかできるの？」	
「？　いいえ？」	
ちょっぴり残念。ほむらちゃんなら白衣が似合いそうなのに。	
メガネもかけたら、ますますしっくりくる感じ。	
「やれるだけのことはやってみるわ。だからあなたは帰りなさい」	
「ほむらちゃん一人で捜すつもりなの？」	
「そうよ」	
「わたしも捜す」	
「一人で十分よ」	
「人手は多いに越したことはないでしょ？」	
「平気よ」	
「ダメだよ、わたしも捜すの！！」	
「どうして」	
「だってエイミーはわたしの友達だもん！　その友達が行方不明なんだよ？　捜すに決まってるじゃない！！」	
